synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s41895,kurs,1901-1910,1911-1920,0.10987828575164006,0.2575330408380196
s41895,kurs,1911-1920,1921-1930,0.019699646429984972,0.39145243934061
s41895,kurs,1921-1930,1931-1940,0.03961328971747591,0.05118771477291128
s41895,kurs,1931-1940,1941-1950,0.01711343699930247,0.2588663905808616
s41895,kurs,1941-1950,1951-1960,0.011579938357226942,0.15411190540679393
s41895,kurs,1951-1960,1961-1970,0.04345769858876902,0.14305498479773812
s41895,kurs,1961-1970,1971-1980,0.009329975653083277,0.11567336545917224
s41895,kurs,1971-1980,1981-1990,0.021372754370197415,0.7837953338862504
s41895,kurs,1981-1990,1991-2000,0.01218012539068415,0.1305875578916594
s41895,kurs,1991-2000,2001-2010,0.04181657852025407,0.3893486028728242
