,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2011-2018
1901-1910,0.0,10.942008824991568,11.704456170165457,6.470758089865938,5.983603334902453,11.858454619348414,10.513692691796695,9.99520836612688,23.01199526704449,12.442256242831432,7.704829643890493
1911-1920,10.942008824991568,0.0,18.08617375768176,11.32270987353672,9.913443613219142,16.542962735033644,10.065521745073541,15.44293820538499,23.351688258270954,16.102647333192248,13.928437556815691
1921-1930,11.704456170165457,18.08617375768176,0.0,12.200477569554334,13.78133512652249,17.501525856377302,17.418283778010043,14.682014909724606,24.979246892777994,17.811246522966595,14.165208539348761
1931-1940,6.470758089865938,11.32270987353672,12.200477569554334,0.0,7.230232827597774,12.607136501535205,11.487470956541559,11.294457786317274,21.66226111705711,13.095475049769458,8.247863314825745
1941-1950,5.983603334902453,9.913443613219142,13.78133512652249,7.230232827597774,0.0,11.653796946480783,9.184226829161759,9.764051430248339,22.089225997471893,12.340461758824684,8.1754716808508
1951-1960,11.858454619348414,16.542962735033644,17.501525856377302,12.607136501535205,11.653796946480783,0.0,14.28027488680878,13.67706374910423,25.769319000057152,13.755446833299604,12.03775338540968
1961-1970,10.513692691796695,10.065521745073541,17.418283778010043,11.487470956541559,9.184226829161759,14.28027488680878,0.0,12.439295116956957,24.887159254819014,15.13547871599433,13.416813504969957
1971-1980,9.99520836612688,15.44293820538499,14.682014909724606,11.294457786317274,9.764051430248339,13.67706374910423,12.439295116956957,0.0,25.00072688078806,14.616274720973896,10.705020461278437
1981-1990,23.01199526704449,23.351688258270954,24.979246892777994,21.66226111705711,22.089225997471893,25.769319000057152,24.887159254819014,25.00072688078806,0.0,23.59664117782627,24.033805048224124
1991-2000,12.442256242831432,16.102647333192248,17.811246522966595,13.095475049769458,12.340461758824684,13.755446833299604,15.13547871599433,14.616274720973896,23.59664117782627,0.0,11.236493015006502
2011-2018,7.704829643890493,13.928437556815691,14.165208539348761,8.247863314825745,8.1754716808508,12.03775338540968,13.416813504969957,10.705020461278437,24.033805048224124,11.236493015006502,0.0
