,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.092,0.199,0.368,0.194,0.647,0.573,0.503,0.164,0.777,0.493,0.246
1911-1920,0.092,0.0,0.671,0.313,0.074,0.03,0.049,0.015,0.002,0.106,0.007,0.09
1921-1930,0.199,0.671,0.0,0.499,0.171,0.074,0.188,0.034,0.009,0.358,0.017,0.155
1931-1940,0.368,0.313,0.499,0.0,0.444,0.297,0.421,0.152,0.016,0.636,0.126,0.563
1941-1950,0.194,0.074,0.171,0.444,0.0,0.144,0.118,0.05,0.008,0.273,0.076,0.446
1951-1960,0.647,0.03,0.074,0.297,0.144,0.0,0.755,0.978,0.111,0.729,0.76,0.376
1961-1970,0.573,0.049,0.188,0.421,0.118,0.755,0.0,0.672,0.036,1.0,0.328,0.321
1971-1980,0.503,0.015,0.034,0.152,0.05,0.978,0.672,0.0,0.188,0.79,0.818,0.329
1981-1990,0.164,0.002,0.009,0.016,0.008,0.111,0.036,0.188,0.0,0.107,0.338,0.055
1991-2000,0.777,0.106,0.358,0.636,0.273,0.729,1.0,0.79,0.107,0.0,0.511,0.697
2001-2010,0.493,0.007,0.017,0.126,0.076,0.76,0.328,0.818,0.338,0.511,0.0,0.254
2011-2018,0.246,0.09,0.155,0.563,0.446,0.376,0.321,0.329,0.055,0.697,0.254,0.0
