event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1901-1910,1911-1920,4.5858145062366145,0.039,1,1911-1920,consecutive
1,1911-1920,2001-2010,5.070566903802115,0.002,9,"1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010",sudden_shift
2,1911-1920,2011-2018,5.333415779227768,0.018,10,"1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",sudden_shift
3,1931-1940,2001-2010,5.162041585740568,0.027,7,"1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010",sudden_shift
4,1941-1950,2001-2010,5.217054290155805,0.02,6,"1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010",sudden_shift
5,1961-1970,2011-2018,5.090136555321316,0.027,5,"1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",sudden_shift
6,1981-1990,2001-2010,5.8280383571707794,0.039,2,"1991-2000,2001-2010",sudden_shift
