synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s26149,fuß,1901-1910,1911-1920,0.01694770203610094,0.2647220826316011
s26149,fuß,1911-1920,1921-1930,0.007774902267777583,0.33323261004702415
s26149,fuß,1921-1930,1931-1940,0.003984349698521421,0.3284129247775872
s26149,fuß,1931-1940,1941-1950,0.010264189717389563,0.40960754418750006
s26149,fuß,1941-1950,1951-1960,0.008718714278201508,0.3680781048238464
s26149,fuß,1951-1960,1961-1970,0.013204368319243097,0.15166276320245123
s26149,fuß,1961-1970,1971-1980,0.0075751871591023725,0.0695545374937903
s26149,fuß,1971-1980,1981-1990,0.00677076944552335,0.2953292578199095
s26149,fuß,1981-1990,1991-2000,0.016883618551873352,0.24787707204321038
s26149,fuß,1991-2000,2001-2010,0.01009734191492075,0.17229693414439318
