,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.582,0.885,0.874,0.425,0.223,0.193,0.208,0.575,0.0,0.001,0.001
1911-1920,0.582,0.0,0.818,0.505,0.238,0.144,0.003,0.027,0.273,0.0,0.001,0.0
1921-1930,0.885,0.818,0.0,0.625,0.155,0.222,0.054,0.152,0.406,0.046,0.114,0.036
1931-1940,0.874,0.505,0.625,0.0,0.194,0.16,0.11,0.129,0.178,0.185,0.226,0.159
1941-1950,0.425,0.238,0.155,0.194,0.0,0.009,0.004,0.099,0.114,0.022,0.025,0.144
1951-1960,0.223,0.144,0.222,0.16,0.009,0.0,0.124,0.132,0.376,0.031,0.116,0.072
1961-1970,0.193,0.003,0.054,0.11,0.004,0.124,0.0,0.206,0.778,0.046,0.094,0.149
1971-1980,0.208,0.027,0.152,0.129,0.099,0.132,0.206,0.0,0.92,0.074,0.246,0.218
1981-1990,0.575,0.273,0.406,0.178,0.114,0.376,0.778,0.92,0.0,0.24,0.478,0.739
1991-2000,0.0,0.0,0.046,0.185,0.022,0.031,0.046,0.074,0.24,0.0,0.947,0.047
2001-2010,0.001,0.001,0.114,0.226,0.025,0.116,0.094,0.246,0.478,0.947,0.0,0.083
2011-2018,0.001,0.0,0.036,0.159,0.144,0.072,0.149,0.218,0.739,0.047,0.083,0.0
