,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.014,0.019,0.012,0.004,0.03,0.283,0.127,0.016,0.168,0.055,0.201
1911-1920,0.014,0.0,0.49,0.132,0.042,0.522,1.0,0.795,0.62,0.073,0.532,0.346
1921-1930,0.019,0.49,0.0,1.0,0.366,0.177,1.0,0.214,0.485,0.192,1.0,0.811
1931-1940,0.012,0.132,1.0,0.0,0.267,0.172,0.864,0.297,0.397,0.284,0.924,0.904
1941-1950,0.004,0.042,0.366,0.267,0.0,0.569,0.823,0.343,0.601,0.674,0.763,1.0
1951-1960,0.03,0.522,0.177,0.172,0.569,0.0,0.576,0.395,0.797,0.885,0.387,0.933
1961-1970,0.283,1.0,1.0,0.864,0.823,0.576,0.0,1.0,1.0,0.542,1.0,1.0
1971-1980,0.127,0.795,0.214,0.297,0.343,0.395,1.0,0.0,0.301,0.334,0.357,0.648
1981-1990,0.016,0.62,0.485,0.397,0.601,0.797,1.0,0.301,0.0,0.561,0.957,0.927
1991-2000,0.168,0.073,0.192,0.284,0.674,0.885,0.542,0.334,0.561,0.0,0.348,0.906
2001-2010,0.055,0.532,1.0,0.924,0.763,0.387,1.0,0.357,0.957,0.348,0.0,1.0
2011-2018,0.201,0.346,0.811,0.904,1.0,0.933,1.0,0.648,0.927,0.906,1.0,0.0
