synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s110427,fuß,1901-1910,1911-1920,0.058485014188401394,0.11292284670534163
s110427,fuß,1911-1920,1921-1930,0.07259650430110773,0.0788418226312049
s110427,fuß,1921-1930,1931-1940,0.05397085817842253,1.1000666588490196
s110427,fuß,1931-1940,1941-1950,0.012754572278299747,0.18419844031990848
s110427,fuß,1941-1950,1951-1960,0.18195449539093717,1.7380835153143932
s110427,fuß,1951-1960,1961-1970,0.15116730903537245,0.9448559457035164
s110427,fuß,1961-1970,1971-1980,0.11039406670905315,0.1352606766762325
s110427,fuß,1971-1980,1981-1990,0.25673347467773056,0.35237532887828815
s110427,fuß,1981-1990,1991-2000,0.1281949132956015,0.7545592128916294
s110427,fuß,1991-2000,2001-2010,0.030043946028490615,0.2691272642423681
