,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1991-2000
1911-1920,0.0,20.524662293147557,17.22795247396687,24.514635907795185,26.41111647706563,27.168474383049706
1921-1930,20.524662293147557,0.0,15.300453537866376,19.262552305482615,22.056646446745354,17.166990420540596
1931-1940,17.22795247396687,15.300453537866376,0.0,16.67921230305864,20.10089042604213,21.965958874659485
1941-1950,24.514635907795185,19.262552305482615,16.67921230305864,0.0,21.020412204916358,23.462396014364376
1951-1960,26.41111647706563,22.056646446745354,20.10089042604213,21.020412204916358,0.0,26.390269568138578
1991-2000,27.168474383049706,17.166990420540596,21.965958874659485,23.462396014364376,26.390269568138578,0.0
