synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s23151,flügel,1901-1910,1911-1920,0.06690699214751573,0.01803813572578597
s23151,flügel,1911-1920,1921-1930,0.0387282318308274,0.0885209827732835
s23151,flügel,1921-1930,1931-1940,0.07020944226143344,0.10990073255470166
s23151,flügel,1931-1940,1941-1950,0.1064311274657325,0.07859748253426464
s23151,flügel,1941-1950,1951-1960,0.4139866666153962,0.3234361478194829
s23151,flügel,1951-1960,1961-1970,0.043409590406094156,0.04643585906755603
s23151,flügel,1961-1970,1971-1980,0.02755210481681973,0.14685567374375483
s23151,flügel,1971-1980,1981-1990,0.024887082013152245,0.09987258090340023
s23151,flügel,1981-1990,1991-2000,0.02491755451486073,0.09463356166151214
s23151,flügel,1991-2000,2001-2010,0.1463162832843748,0.3856258417224256
