,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.781,0.628,0.831,0.859,0.117,0.042,0.036,0.031,0.04,0.012,0.092
1911-1920,0.781,0.0,0.444,0.302,0.604,0.108,0.039,0.031,0.013,0.013,0.007,0.021
1921-1930,0.628,0.444,0.0,0.958,0.922,0.311,0.159,0.194,0.111,0.287,0.015,0.221
1931-1940,0.831,0.302,0.958,0.0,0.858,0.231,0.208,0.275,0.286,0.333,0.093,0.701
1941-1950,0.859,0.604,0.922,0.858,0.0,0.619,0.392,0.68,0.469,0.757,0.277,0.507
1951-1960,0.117,0.108,0.311,0.231,0.619,0.0,0.08,0.469,0.129,0.49,0.022,0.016
1961-1970,0.042,0.039,0.159,0.208,0.392,0.08,0.0,0.493,0.154,0.121,0.067,0.105
1971-1980,0.036,0.031,0.194,0.275,0.68,0.469,0.493,0.0,0.794,0.654,0.663,0.165
1981-1990,0.031,0.013,0.111,0.286,0.469,0.129,0.154,0.794,0.0,0.464,0.508,0.223
1991-2000,0.04,0.013,0.287,0.333,0.757,0.49,0.121,0.654,0.464,0.0,0.285,0.298
2001-2010,0.012,0.007,0.015,0.093,0.277,0.022,0.067,0.663,0.508,0.285,0.0,0.236
2011-2018,0.092,0.021,0.221,0.701,0.507,0.016,0.105,0.165,0.223,0.298,0.236,0.0
