,1931-1940,1941-1950,1951-1960,1991-2000,2001-2010,2011-2018
1931-1940,0.0,13.17054550843103,17.89983176139592,14.949678349455368,15.178362555835122,17.823006619752487
1941-1950,13.17054550843103,0.0,11.049845174619104,8.415279625290827,12.898408476549411,14.631335036431423
1951-1960,17.89983176139592,11.049845174619104,0.0,9.349733645626204,15.97696108983908,15.670930153386442
1991-2000,14.949678349455368,8.415279625290827,9.349733645626204,0.0,13.485653620007543,14.160584291887384
2001-2010,15.178362555835122,12.898408476549411,15.97696108983908,13.485653620007543,0.0,16.764321730910375
2011-2018,17.823006619752487,14.631335036431423,15.670930153386442,14.160584291887384,16.764321730910375,0.0
