1941-1950,1951-1960,1991-2000,2001-2010,2011-2018
0.1995350532233715,0.03134636953473091,0.4382662698626518,0.07681641317903995,0.49249983243644235
-0.654198095202446,0.441389799118042,-0.20186929901440942,0.3165035968025526,-0.5741957649588585
-0.04474823176860809,-0.04890914261341095,0.3591296300292015,-0.05110256969928742,0.10053862668573857
-0.5772656947374344,-0.3699047639966011,0.030345675845940907,0.26593684206406276,-0.39619221836328505
-0.156490758061409,0.20005442202091217,-0.06139810383319855,-0.35797239765524863,0.4031959466636181
0.49687421321868896,0.11190012097358704,0.11173943678538001,-0.3818564156691233,0.0018836796283722146
-0.0411071702837944,-0.43403955549001694,-0.008781711260477665,0.6761509499202172,-0.7075765650719404
0.6459190249443054,-0.1568097472190857,-0.2703392903010051,0.8732256631056469,-0.6411585152149201
-0.06161247938871384,0.11825347691774368,-0.40718884766101837,0.3738524239510298,-0.6464508693665266
0.3498319387435913,-0.06995010375976562,-0.1788518031438192,0.3582267900307974,-0.33954339623451235
0.5657649338245392,-0.4504418969154358,0.12495270868142447,0.3943478892246882,-1.036595869064331
0.11546071618795395,0.1324220821261406,-0.053688451647758484,-0.06204533874988555,-0.4685031443834305
0.45123323798179626,-0.05178220570087433,-0.07203720199565093,0.0443464561055104,0.27875228971242905
0.570404589176178,-0.19596296548843384,0.048583825429280525,-0.277828158934911,0.6249073565006256
-0.4936932176351547,-0.2824329175055027,0.6804161258041859,-0.34943957552313804,0.42110769376158713
0.07919886708259583,0.12424206733703613,-0.3608575463294983,0.1768116421997547,-0.6117464669048787
0.24959717690944672,0.1390179842710495,0.2650363718469938,0.10999678696195284,-0.3840840943157673
-0.4961645156145096,0.46966175734996796,-0.45636552820603055,0.105882831911246,0.47175281643867495
0.7376841604709625,-0.1882881224155426,-0.02133442958196008,-0.5808713803688685,-0.17700182199478148
-0.556141197681427,0.1510765552520752,0.025654594103495243,0.06557404597600303,-0.2322795748710632
0.2871583104133606,0.496900737285614,-0.12902824083964037,-0.8063206256677706,-0.2308638710528612
0.17686505615711212,0.05034331977367401,-0.29124002655347186,0.010417402287324268,0.46603326946496965
-0.09820988774299622,0.2961481511592865,0.009810825188954708,0.36201290513078366,-0.4621729277074337
0.180238738656044,0.487554594874382,0.10831712931394577,-0.4771908804774284,1.0973863363265992
-0.4646248519420624,-0.3647208735346794,0.40242165078719455,-0.16339636867245036,0.04223207160830497
-0.6708779335021973,0.07963958382606506,-0.3188011745611827,0.6240754077831905,-0.8239730447530746
0.31743504106998444,0.47525785863399506,-0.05977641046047211,-0.044115015864372276,0.40274146720767023
0.9035819359123707,-0.39157893136143684,0.14546146988868713,0.2772025901824236,-0.5746674675494432
0.748702734708786,0.4966594874858856,-0.4196092486381531,0.3731833901256323,-0.2530272211879492
0.5069500729441643,-0.328836552798748,0.2805942657093207,0.17514364620049794,-0.6294132106006145
0.08259166032075882,0.11136355251073837,-0.023621479670206707,-0.10367151697476705,-0.2926816433668137
-0.23563697934150696,-0.4705805331468582,0.1097529033819834,0.28571267922719323,-0.26858949661254883
-0.4479169100522995,-0.29211539030075073,-0.13027642667293549,0.11982246041297911,0.3588951349258423
0.05756872892379761,-0.24167925119400024,-0.2287825047969818,-0.08656201548874379,-0.627684585377574
0.1289837807416916,0.3206782937049866,-0.26171943421165145,-0.09697769855459532,0.16392506808042526
