,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.631,0.51,0.305,0.694,0.261,0.155,0.988,0.711,0.549,0.066,0.134
1911-1920,0.631,0.0,0.906,0.78,0.605,0.654,0.768,0.69,0.662,0.945,0.271,0.309
1921-1930,0.51,0.906,0.0,0.694,0.733,0.717,0.671,0.688,1.0,0.901,0.5,0.674
1931-1940,0.305,0.78,0.694,0.0,0.695,0.091,0.64,0.308,1.0,0.52,0.036,0.105
1941-1950,0.694,0.605,0.733,0.695,0.0,0.404,0.704,0.902,1.0,0.968,0.109,0.095
1951-1960,0.261,0.654,0.717,0.091,0.404,0.0,0.369,1.0,1.0,0.946,0.764,0.795
1961-1970,0.155,0.768,0.671,0.64,0.704,0.369,0.0,0.434,0.832,0.301,0.115,0.375
1971-1980,0.988,0.69,0.688,0.308,0.902,1.0,0.434,0.0,1.0,1.0,0.83,0.704
1981-1990,0.711,0.662,1.0,1.0,1.0,1.0,0.832,1.0,0.0,1.0,0.832,0.751
1991-2000,0.549,0.945,0.901,0.52,0.968,0.946,0.301,1.0,1.0,0.0,0.217,0.387
2001-2010,0.066,0.271,0.5,0.036,0.109,0.764,0.115,0.83,0.832,0.217,0.0,0.538
2011-2018,0.134,0.309,0.674,0.105,0.095,0.795,0.375,0.704,0.751,0.387,0.538,0.0
