synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s25671,kartenspiel,1901-1910,1911-1920,0.22665573186290755,0.1491998970582335
s25671,kartenspiel,1911-1920,1921-1930,0.11967029636496171,0.06435004313257713
s25671,kartenspiel,1921-1930,1931-1940,0.2034547772963021,0.08225446959006376
s25671,kartenspiel,1931-1940,1941-1950,0.42525838139388966,0.46100271353314126
s25671,kartenspiel,1941-1950,1951-1960,0.13355074901106448,0.0945589518965772
s25671,kartenspiel,1951-1960,1961-1970,0.24731383363285875,0.09074135745468713
s25671,kartenspiel,1961-1970,1971-1980,0.1542777470657445,0.10724117827865662
s25671,kartenspiel,1971-1980,1981-1990,0.1685596160404313,0.09540505374492941
s25671,kartenspiel,1981-1990,1991-2000,0.16714271732602276,0.053389295974413914
s25671,kartenspiel,1991-2000,2001-2010,0.3950384470257833,0.33678084611300946
