,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.472,0.339,0.391,0.512,0.701,0.685,0.124,0.026,0.03,0.13,0.037
1911-1920,0.472,0.0,0.345,0.424,0.035,0.587,0.632,0.058,0.127,0.003,0.094,0.07
1921-1930,0.339,0.345,0.0,0.243,0.225,0.49,0.382,0.164,0.594,0.233,0.253,0.261
1931-1940,0.391,0.424,0.243,0.0,0.173,0.501,0.411,0.126,0.046,0.035,0.071,0.017
1941-1950,0.512,0.035,0.225,0.173,0.0,0.776,0.381,0.353,0.856,0.409,0.631,0.528
1951-1960,0.701,0.587,0.49,0.501,0.776,0.0,0.963,0.91,0.929,0.581,0.83,0.493
1961-1970,0.685,0.632,0.382,0.411,0.381,0.963,0.0,0.815,0.783,0.674,0.796,0.458
1971-1980,0.124,0.058,0.164,0.126,0.353,0.91,0.815,0.0,0.111,0.289,0.385,0.294
1981-1990,0.026,0.127,0.594,0.046,0.856,0.929,0.783,0.111,0.0,0.382,0.778,0.603
1991-2000,0.03,0.003,0.233,0.035,0.409,0.581,0.674,0.289,0.382,0.0,0.376,0.136
2001-2010,0.13,0.094,0.253,0.071,0.631,0.83,0.796,0.385,0.778,0.376,0.0,0.949
2011-2018,0.037,0.07,0.261,0.017,0.528,0.493,0.458,0.294,0.603,0.136,0.949,0.0
