,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.412,0.449,0.726,0.388,0.44,0.207,0.198,0.073,0.767,0.289,0.549
1911-1920,0.412,0.0,0.959,0.949,0.1,0.624,0.578,0.529,0.56,0.408,0.072,0.204
1921-1930,0.449,0.959,0.0,0.678,0.23,0.52,0.61,0.746,0.647,0.535,0.143,0.251
1931-1940,0.726,0.949,0.678,0.0,0.322,0.632,0.336,0.124,0.168,0.463,0.071,0.513
1941-1950,0.388,0.1,0.23,0.322,0.0,0.079,0.104,0.05,0.321,0.929,0.513,0.791
1951-1960,0.44,0.624,0.52,0.632,0.079,0.0,0.439,0.621,0.571,0.394,0.039,0.095
1961-1970,0.207,0.578,0.61,0.336,0.104,0.439,0.0,0.76,0.516,0.342,0.061,0.137
1971-1980,0.198,0.529,0.746,0.124,0.05,0.621,0.76,0.0,0.801,0.364,0.085,0.086
1981-1990,0.073,0.56,0.647,0.168,0.321,0.571,0.516,0.801,0.0,0.286,0.249,0.246
1991-2000,0.767,0.408,0.535,0.463,0.929,0.394,0.342,0.364,0.286,0.0,0.763,0.82
2001-2010,0.289,0.072,0.143,0.071,0.513,0.039,0.061,0.085,0.249,0.763,0.0,0.673
2011-2018,0.549,0.204,0.251,0.513,0.791,0.095,0.137,0.086,0.246,0.82,0.673,0.0
