,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,3.1388346109311223,2.3769334599086855,1.4357597073816852,2.7244351980794694,2.9319529459765215,2.932746754807512,2.9035764966760773,2.508824003930255,2.347447522280213,2.7083341736593596,2.4643450850321815
1911-1920,3.1388346109311223,0.0,3.4966986749228095,3.217909198317113,3.5775646953050915,3.8456653485483927,3.684448304462334,3.720012145085883,3.651327071866672,3.69366777133545,3.6119371300898195,3.2549451332878796
1921-1930,2.3769334599086855,3.4966986749228095,0.0,2.323123580420879,3.8085021175853364,3.597934833790163,3.225251997592055,3.3640988466079524,3.222606190305279,3.359464797514746,3.6946058900317214,3.4425001690924484
1931-1940,1.4357597073816852,3.217909198317113,2.323123580420879,0.0,2.678563867601271,2.7158003161926065,2.788809504465979,2.682691435767999,2.27962860739825,2.3387679217944486,2.6562299328079737,2.4335128338482863
1941-1950,2.7244351980794694,3.5775646953050915,3.8085021175853364,2.678563867601271,0.0,2.7888416531331703,3.2484934052482335,3.143458009274096,2.6455422606644796,2.7640797454995965,2.806320485369101,2.650075771791063
1951-1960,2.9319529459765215,3.8456653485483927,3.597934833790163,2.7158003161926065,2.7888416531331703,0.0,2.3434598836425478,1.9242634043931917,1.6800961069852525,2.123677217798983,2.5590287271333834,2.1742709460517387
1961-1970,2.932746754807512,3.684448304462334,3.225251997592055,2.788809504465979,3.2484934052482335,2.3434598836425478,0.0,1.907397529660051,2.4535230678973052,3.119933522008197,3.567615280532757,3.1683829154998273
1971-1980,2.9035764966760773,3.720012145085883,3.3640988466079524,2.682691435767999,3.143458009274096,1.9242634043931917,1.907397529660051,0.0,2.0937132635723206,2.7921524946979766,3.1825953618623917,2.8172124403945515
1981-1990,2.508824003930255,3.651327071866672,3.222606190305279,2.27962860739825,2.6455422606644796,1.6800961069852525,2.4535230678973052,2.0937132635723206,0.0,1.632598927776463,2.203334583462395,1.8436948951014098
1991-2000,2.347447522280213,3.69366777133545,3.359464797514746,2.3387679217944486,2.7640797454995965,2.123677217798983,3.119933522008197,2.7921524946979766,1.632598927776463,0.0,1.7188754203017278,1.557732450045576
2001-2010,2.7083341736593596,3.6119371300898195,3.6946058900317214,2.6562299328079737,2.806320485369101,2.5590287271333834,3.567615280532757,3.1825953618623917,2.203334583462395,1.7188754203017278,0.0,1.4814842337859648
2011-2018,2.4643450850321815,3.2549451332878796,3.4425001690924484,2.4335128338482863,2.650075771791063,2.1742709460517387,3.1683829154998273,2.8172124403945515,1.8436948951014098,1.557732450045576,1.4814842337859648,0.0
