synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s50968,virus,1901-1910,1911-1920,0.007722373232551764,0.6666854975838286
s50968,virus,1911-1920,1921-1930,0.029392439738901554,0.15848308882178183
s50968,virus,1921-1930,1931-1940,0.005760797148822777,0.38980970199565596
s50968,virus,1931-1940,1941-1950,0.008808338498976874,0.17720197051933706
s50968,virus,1941-1950,1951-1960,0.022268415066287843,0.20987215872158752
s50968,virus,1951-1960,1961-1970,0.006152082503382239,0.07227040309977581
s50968,virus,1961-1970,1971-1980,0.0038817536738530506,0.34786336661733447
s50968,virus,1971-1980,1981-1990,0.006267086034974363,0.12122695768123957
s50968,virus,1981-1990,1991-2000,0.002445502988518624,0.42709803352647646
s50968,virus,1991-2000,2001-2010,0.004307827181979649,0.14333172010110287
