timespan_1,timespan_2,distance,drift_magnitude,p_value
1901-1910,1911-1920,1,4.2755922793606445,0.0
1901-1910,1921-1930,2,3.517259715475799,0.0
1901-1910,1931-1940,3,4.065027258035446,0.0
1901-1910,1941-1950,4,4.3189159921285905,0.0
1901-1910,1981-1990,8,7.005831116917717,0.0
1911-1920,1921-1930,1,3.668990105269007,0.0
1901-1910,2011-2018,11,6.788219732031545,0.0
1901-1910,2001-2010,10,6.6986615419155795,0.0
1911-1920,1941-1950,3,3.7240897439068164,0.0
1911-1920,1981-1990,7,6.698579588023561,0.0
1911-1920,1991-2000,8,8.738570724066642,0.0
1911-1920,1931-1940,2,3.3976683855130365,0.0
1911-1920,2001-2010,9,6.837812320629317,0.0
1921-1930,1991-2000,7,8.236871439749905,0.0
1921-1930,2001-2010,8,6.63108129971128,0.0
1911-1920,2011-2018,10,6.8946506524459945,0.0
1941-1950,1981-1990,4,6.31894863531278,0.0
1931-1940,2011-2018,8,6.269791874644938,0.0
1931-1940,1981-1990,5,6.157395477057496,0.0
1921-1930,1981-1990,6,6.4065257873083645,0.0
1931-1940,2001-2010,7,6.402439077283038,0.0
1921-1930,2011-2018,9,6.336640663347725,0.0
1941-1950,2011-2018,7,6.600882342510861,0.0
1941-1950,2001-2010,6,6.698597251854113,0.0
1951-1960,1981-1990,3,8.561373583900618,0.0
1951-1960,1991-2000,4,10.403959967505898,0.001
1921-1930,1941-1950,2,3.6125994631958402,0.001
1941-1950,1991-2000,5,8.3504140908207,0.001
1931-1940,1991-2000,6,8.059696084830529,0.002
1951-1960,2011-2018,6,8.889260861818943,0.003
1981-1990,2001-2010,2,5.499628571697733,0.005
1901-1910,1991-2000,9,8.813188266247248,0.006
1951-1960,2001-2010,5,8.840890150988168,0.007
1981-1990,1991-2000,1,7.776881867089952,0.011
1921-1930,1931-1940,1,3.0327583010688763,0.013
1961-1970,1981-1990,2,8.028834838763036,0.02
1921-1930,1951-1960,3,7.551364971751421,0.023
1921-1930,1961-1970,4,7.57566000534204,0.028
1901-1910,1951-1960,5,8.218414589456552,0.03
1961-1970,2011-2018,5,8.22256794200431,0.034
1901-1910,1961-1970,6,8.194153240939318,0.035
1931-1940,1941-1950,1,3.1974199529555323,0.037
