,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2011-2018
1901-1910,0.0,473.6341318380621,759.1677407728229,303.86566624036806,377.2175245098368,713.1045125083925,448.4402037890201,401.31957727469523,586.530139358452,538.4703714451789,320.7774048848477
1911-1920,473.6341318380621,0.0,769.6083390902506,413.1550152101122,433.28787071955134,736.8547062102818,491.4896560887863,484.05770180810055,649.4371858950609,753.1902790743623,476.3722967964095
1921-1930,759.1677407728229,769.6083390902506,0.0,616.4772612780732,684.9674927491178,776.9425330510481,694.6720202669826,768.4622372434999,904.6128523114431,983.5601692067605,754.8229944316109
1931-1940,303.86566624036806,413.1550152101122,616.4772612780732,0.0,293.0752465995738,629.7169412066572,372.90583871406454,383.75454279911094,574.6204283890013,630.4396434479228,327.0833810446605
1941-1950,377.2175245098368,433.28787071955134,684.9674927491178,293.0752465995738,0.0,658.4300066622191,387.4562085156083,410.1796727559806,570.5495900463005,704.0530395460173,373.51517241258136
1951-1960,713.1045125083925,736.8547062102818,776.9425330510481,629.7169412066572,658.4300066622191,0.0,644.5580808248054,739.6085145693008,868.9126266499917,948.914296951608,722.4283507412354
1961-1970,448.4402037890201,491.4896560887863,694.6720202669826,372.90583871406454,387.4562085156083,644.5580808248054,0.0,483.08226109453045,647.8148141479355,758.8800490340728,446.9486717582627
1971-1980,401.31957727469523,484.05770180810055,768.4622372434999,383.75454279911094,410.1796727559806,739.6085145693008,483.08226109453045,0.0,627.527276470659,651.7443777920295,399.8635584290398
1981-1990,586.530139358452,649.4371858950609,904.6128523114431,574.6204283890013,570.5495900463005,868.9126266499917,647.8148141479355,627.527276470659,0.0,810.7307794141698,597.5985803708103
1991-2000,538.4703714451789,753.1902790743623,983.5601692067605,630.4396434479228,704.0530395460173,948.914296951608,758.8800490340728,651.7443777920295,810.7307794141698,0.0,583.3851742315801
2011-2018,320.7774048848477,476.3722967964095,754.8229944316109,327.0833810446605,373.51517241258136,722.4283507412354,446.9486717582627,399.8635584290398,597.5985803708103,583.3851742315801,0.0
