timespan_1,timespan_2,distance,drift_magnitude,p_value
1911-1920,2011-2018,10,262.5819561744627,0.001
1911-1920,1991-2000,8,243.54864152633687,0.007
1911-1920,1921-1930,1,273.8967194481801,0.011
1911-1920,1931-1940,2,721.9845278597782,0.025
1901-1910,1911-1920,1,252.80558609183703,0.031
1981-1990,2011-2018,3,220.41113281757924,0.034
1911-1920,1971-1980,6,210.11766331079403,0.037
1981-1990,1991-2000,1,213.5722612131352,0.045
