,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,252.80558609183703,194.89046547398053,641.2385892125861,221.06675554272996,208.89120043107738,206.72469424806297,195.3793123269476,226.6853556606822,175.02987622731868,190.98438518772636,189.6418803814037
1911-1920,252.80558609183703,0.0,273.8967194481801,721.9845278597782,240.72762731189493,254.3862430139429,219.60325722003478,210.11766331079403,193.7441198605181,243.54864152633687,202.94171293161878,262.5819561744627
1921-1930,194.89046547398053,273.8967194481801,0.0,640.3512764898377,235.66317694930964,219.89184375815836,234.50337639556668,194.16814910558392,232.8386904571193,191.2314535637111,210.19792128207501,156.9310352103243
1931-1940,641.2385892125861,721.9845278597782,640.3512764898377,0.0,678.5611981012637,667.7137163630623,679.3482040695545,666.746693206778,692.1946108690303,631.1393716086611,659.9605281785003,630.3025197486746
1941-1950,221.06675554272996,240.72762731189493,235.66317694930964,678.5611981012637,0.0,238.88824049022864,231.7532278413547,197.31699014175535,223.5732746004811,210.719422969502,185.20445841213314,225.42072573915053
1951-1960,208.89120043107738,254.3862430139429,219.89184375815836,667.7137163630623,238.88824049022864,0.0,229.15893602315936,216.40682834196554,239.29354695665145,194.11812993914756,205.34902695256017,206.05672034378878
1961-1970,206.72469424806297,219.60325722003478,234.50337639556668,679.3482040695545,231.7532278413547,229.15893602315936,0.0,185.98214831197376,196.71730268396388,201.06006694619967,186.27784254077858,218.34673069927686
1971-1980,195.3793123269476,210.11766331079403,194.16814910558392,666.746693206778,197.31699014175535,216.40682834196554,185.98214831197376,0.0,169.56542824266458,181.23128139784313,142.19491692195507,169.42263166596865
1981-1990,226.6853556606822,193.7441198605181,232.8386904571193,692.1946108690303,223.5732746004811,239.29354695665145,196.71730268396388,169.56542824266458,0.0,213.5722612131352,177.3153364106586,220.41113281757924
1991-2000,175.02987622731868,243.54864152633687,191.2314535637111,631.1393716086611,210.719422969502,194.11812993914756,201.06006694619967,181.23128139784313,213.5722612131352,0.0,170.85575075711188,158.50194430245512
2001-2010,190.98438518772636,202.94171293161878,210.19792128207501,659.9605281785003,185.20445841213314,205.34902695256017,186.27784254077858,142.19491692195507,177.3153364106586,170.85575075711188,0.0,186.146333453792
2011-2018,189.6418803814037,262.5819561744627,156.9310352103243,630.3025197486746,225.42072573915053,206.05672034378878,218.34673069927686,169.42263166596865,220.41113281757924,158.50194430245512,186.146333453792,0.0
