synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s10206,decke,1901-1910,1911-1920,0.21497250267583035,0.052361735960284095
s10206,decke,1911-1920,1921-1930,0.46091274746440164,0.03155182398982477
s10206,decke,1921-1930,1931-1940,0.5895181399688557,0.01619626575370376
s10206,decke,1931-1940,1941-1950,0.44458306051276875,0.018294061662802192
s10206,decke,1941-1950,1951-1960,0.198547182475732,0.039820796507542396
s10206,decke,1951-1960,1961-1970,0.47882688590930067,0.06561628128801643
s10206,decke,1961-1970,1971-1980,0.22841544622408128,0.06975671397365567
s10206,decke,1971-1980,1981-1990,0.2916375199058429,0.09585257099235961
s10206,decke,1981-1990,1991-2000,0.45900528987537886,0.044560201816206055
s10206,decke,1991-2000,2001-2010,0.11833019624542956,0.04078280621216522
