,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.031,0.721,0.541,0.436,0.724,0.456,0.263,0.108,0.72,0.302,0.381
1911-1920,0.031,0.0,0.011,0.025,0.179,0.119,0.214,0.037,0.466,0.007,0.082,0.001
1921-1930,0.721,0.011,0.0,0.323,0.25,0.542,0.138,0.216,0.073,0.269,0.101,0.942
1931-1940,0.541,0.025,0.323,0.0,0.412,0.719,0.196,0.112,0.07,0.274,0.141,0.269
1941-1950,0.436,0.179,0.25,0.412,0.0,0.411,0.27,0.396,0.285,0.234,0.64,0.15
1951-1960,0.724,0.119,0.542,0.719,0.411,0.0,0.409,0.205,0.163,0.562,0.312,0.365
1961-1970,0.456,0.214,0.138,0.196,0.27,0.409,0.0,0.4,0.582,0.212,0.376,0.096
1971-1980,0.263,0.037,0.216,0.112,0.396,0.205,0.4,0.0,0.51,0.101,0.646,0.149
1981-1990,0.108,0.466,0.073,0.07,0.285,0.163,0.582,0.51,0.0,0.045,0.335,0.034
1991-2000,0.72,0.007,0.269,0.274,0.234,0.562,0.212,0.101,0.045,0.0,0.187,0.434
2001-2010,0.302,0.082,0.101,0.141,0.64,0.312,0.376,0.646,0.335,0.187,0.0,0.071
2011-2018,0.381,0.001,0.942,0.269,0.15,0.365,0.096,0.149,0.034,0.434,0.071,0.0
