,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.402,0.087,0.345,0.907,0.805,0.871,0.53,0.363,0.715,0.283,0.145
1911-1920,0.402,0.0,0.049,0.057,0.113,0.651,0.536,0.374,0.242,0.08,0.174,0.125
1921-1930,0.087,0.049,0.0,0.493,0.08,0.294,0.748,0.097,0.078,0.179,0.236,0.057
1931-1940,0.345,0.057,0.493,0.0,0.093,0.581,0.771,0.204,0.167,0.288,0.155,0.129
1941-1950,0.907,0.113,0.08,0.093,0.0,0.886,0.877,0.465,0.287,0.502,0.166,0.096
1951-1960,0.805,0.651,0.294,0.581,0.886,0.0,0.849,0.775,0.676,0.555,0.651,0.576
1961-1970,0.871,0.536,0.748,0.771,0.877,0.849,0.0,0.75,0.799,0.598,0.572,0.506
1971-1980,0.53,0.374,0.097,0.204,0.465,0.775,0.75,0.0,0.759,0.277,0.883,0.811
1981-1990,0.363,0.242,0.078,0.167,0.287,0.676,0.799,0.759,0.0,0.208,0.725,0.726
1991-2000,0.715,0.08,0.179,0.288,0.502,0.555,0.598,0.277,0.208,0.0,0.554,0.189
2001-2010,0.283,0.174,0.236,0.155,0.166,0.651,0.572,0.883,0.725,0.554,0.0,0.963
2011-2018,0.145,0.125,0.057,0.129,0.096,0.576,0.506,0.811,0.726,0.189,0.963,0.0
