synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s9650,bank,1901-1910,1911-1920,2.9351299612732067,1.2042679022983707
s9650,bank,1911-1920,1921-1930,0.5099866864500907,0.02625172507894234
s9650,bank,1921-1930,1931-1940,0.36185847071733124,0.07184425059612366
s9650,bank,1931-1940,1941-1950,0.38694862695665505,0.04194982891538069
s9650,bank,1941-1950,1951-1960,1.1005565377186741,0.04494944482263947
s9650,bank,1951-1960,1961-1970,0.5302581250145221,0.030475274099694645
s9650,bank,1961-1970,1971-1980,0.3601168702159233,0.039684767706155824
s9650,bank,1971-1980,1981-1990,1.5304652788038515,0.14847801220411255
s9650,bank,1981-1990,1991-2000,1.455755911015481,0.2173565283663957
s9650,bank,1991-2000,2001-2010,0.8308479069215684,0.37425746860162595
