,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.615,0.155,0.897,0.192,0.717,1.0,0.934,0.791,0.305,0.11,0.055
1911-1920,0.615,0.0,0.051,0.69,0.112,0.927,0.982,0.861,0.659,0.187,0.06,0.049
1921-1930,0.155,0.051,0.0,0.178,0.304,0.337,0.327,0.099,0.106,0.051,0.015,0.026
1931-1940,0.897,0.69,0.178,0.0,0.089,0.334,0.963,0.812,0.509,0.262,0.054,0.056
1941-1950,0.192,0.112,0.304,0.089,0.0,0.347,0.358,0.196,0.195,0.19,0.045,0.108
1951-1960,0.717,0.927,0.337,0.334,0.347,0.0,1.0,0.516,0.593,0.928,0.934,0.968
1961-1970,1.0,0.982,0.327,0.963,0.358,1.0,0.0,1.0,0.797,0.962,0.922,0.879
1971-1980,0.934,0.861,0.099,0.812,0.196,0.516,1.0,0.0,0.721,0.745,0.388,0.493
1981-1990,0.791,0.659,0.106,0.509,0.195,0.593,0.797,0.721,0.0,0.968,0.777,0.913
1991-2000,0.305,0.187,0.051,0.262,0.19,0.928,0.962,0.745,0.968,0.0,0.776,0.406
2001-2010,0.11,0.06,0.015,0.054,0.045,0.934,0.922,0.388,0.777,0.776,0.0,0.576
2011-2018,0.055,0.049,0.026,0.056,0.108,0.968,0.879,0.493,0.913,0.406,0.576,0.0
