null_drift_magnitude
394.4883766248053
429.1428166622837
429.7960549123181
418.31440747423534
426.3740401764969
435.4332374402551
392.1421594744583
411.6164099416019
433.2428392540436
409.2328110210797
415.9183318595751
431.2101186434754
412.7475570096121
450.7397348993285
418.94669417635885
398.8188075685776
432.76268038205967
418.651451866624
421.0492035396108
436.80967645372925
447.68346278530896
423.2024278574472
417.0258049862368
422.7099988873081
440.4842218367466
423.75653566331437
425.00688095508065
412.6456537158594
416.6510280714527
377.62367177503944
441.82008307729734
421.5515713487754
466.6500964057255
411.08900020542563
447.2077584852372
392.93037825063607
427.9113224056609
439.07780754289803
427.63060858332796
423.7688066535235
404.9359324310266
428.67822892061463
391.5032742450639
391.46884355300693
437.9794579587796
470.18324628959766
431.51989436346435
396.6161452331899
444.7022277660373
421.24552960147014
402.6896839585754
411.18102270069653
433.9162051033389
431.5956715796146
436.77575322578286
406.21933745077547
395.74491756176917
399.84974672308994
427.9876762555581
403.5858318714574
441.61550129003336
422.72905194175456
461.98706312883684
444.00675621623736
423.155902678742
417.4919836417155
432.84206199712276
440.58779789323216
422.2255224283054
417.5993141830768
408.04150680418365
413.9275989576485
401.1680021866912
396.4292595299301
410.1918576934697
431.49855477237486
405.50000757725405
430.23802635701065
483.84009153616086
417.1582162571842
414.20910061340743
425.2511624505524
405.70072424024727
411.9430660050664
417.17146770942924
446.6961826954039
430.36539698910525
432.98290316982025
437.263203746452
400.4332967157467
434.83092636785653
390.48727223963647
408.53954208288394
381.48127941537166
439.3937589770578
413.2968156648256
425.6678619715351
402.2859383087791
410.3000484970799
438.545414510002
419.8721121848805
431.74865863742855
422.73772922878106
424.8267812041045
449.49650046221524
419.09603058334056
457.112674777746
416.41987065201715
407.06921046453715
419.85393941303465
431.8538420465686
418.9218852095759
436.70888822599113
427.2626875553004
402.28815987486416
390.0962298792264
428.0112101704208
417.4984462083015
424.16818326385476
432.2235219209917
434.8932180673289
421.7792511036691
441.56366702252
414.0491495472172
383.86834630782744
411.43805377112017
411.3832099704676
409.59869968823017
419.6535942324199
400.60244593180016
417.5214596177413
422.413403432192
382.93942818103767
403.33232704094485
429.4091275247703
407.04097859584266
409.45538468117087
445.6119566137452
431.608589486667
397.7818807313833
437.71049562240927
414.0269851622265
460.95517971071024
410.3767135958314
429.06938344018147
420.08502647995925
466.9979988291889
429.44737323142175
420.1589516201275
419.99387478516184
426.504110105158
436.71887996461135
419.9324205442259
424.16228994354765
423.9359677180391
387.1237119953366
425.2029574293918
445.0857069607707
415.5171563846004
419.15779624249774
419.2955694399256
429.8650638504025
391.7969026617702
418.03283732115455
412.29956612874685
431.27894491077006
430.20921269995415
398.8016290714171
457.69026593246815
395.7058078611133
417.4616715321805
424.22838077179364
429.64861753675456
441.7031134314731
412.0683479414145
409.90925134774534
396.616767209896
449.80754363660054
398.45635095135844
377.8713350196054
396.0007001878883
455.7102457628002
425.96054050980223
394.11250582373066
447.3197511129327
427.57988419668453
442.27152023061694
440.4649838299851
408.699543617891
433.45733299115835
416.7574806816392
407.80578387830957
427.63004663728276
432.68477301476867
420.1184331851315
391.06948724099635
420.10633987102915
468.06063375039054
423.7298442300478
429.67040380081744
437.3566846923317
433.01740976515356
447.31552523584975
412.58759774739207
434.08953771830016
404.53794334679185
411.8886697963348
408.34692175395054
410.24757390537474
419.23950718985435
412.12295245183907
448.54158112670024
414.6773304520797
429.72885383419657
398.8043535732743
404.3051623100316
407.83606245730584
416.7025314952362
417.1405871234029
414.2021453047648
432.29225049970313
429.4854996187277
436.33073605998703
423.4061219429141
386.8384311285436
403.3616757260377
403.3535165981626
422.90952613430306
423.12868735203483
441.2806642388634
403.6663374595388
442.83762367132846
416.48766623581747
402.5910513435914
431.2498417663632
366.73746234915916
409.0621451947742
457.43091940123173
404.52410272122853
437.70885819428935
410.3728616713704
446.4432478040048
402.5266964244419
422.7669783753902
430.0501584888702
420.77082140438074
428.8930871022203
411.5432514133987
458.64141217772374
427.90995766816235
422.830758772568
435.3606322059846
443.66531441406204
411.53722760720234
406.32584714570163
419.7338520413357
408.90367640671116
435.1562755752218
417.97772495985174
372.7308240079799
397.8709545455022
407.11908150065796
449.3590519486419
425.12542706130625
433.96895514755266
440.68560073364165
481.4350459921618
417.25803910751745
433.3093722508835
439.31031555784944
401.9526842326748
457.86547010324006
432.1468105118929
405.58622039610606
458.99234699882965
429.8932467372657
426.80222788900704
449.73991888137937
430.77768562605
416.22070524448833
454.2409935403541
405.6589275165177
426.9527592871349
425.2180892602573
407.62750399742964
445.496914641783
415.7673494831734
401.24242210008566
430.65952188977974
408.67749106750796
424.2229175337024
453.9206570898889
412.40880589074095
385.61856157046714
402.8265297618278
415.9572526189373
423.7506335656572
400.6463146099792
413.2750336485747
369.92272547485607
415.39765589219314
425.55564641955567
403.17219014825713
425.58751782102803
502.1390189821794
413.5069191989391
411.1375934693306
428.0408273146377
407.13227192644666
421.5822435510672
397.07381629254434
409.8527322527898
399.9385427211589
401.9557529842337
408.3363070740925
409.5637398749593
469.9560005864251
395.7081899671826
425.3488542704744
449.5851597709947
406.24293615434595
411.157934866769
432.10806855837274
429.8862182906167
456.8034352212487
416.3611823070926
429.19348990356593
409.30632125215647
422.86739898177944
480.7135838733024
437.19260468213196
452.2957711893487
380.1574838542679
424.6836111397134
455.4988715396989
419.79439742007185
391.1165883186496
416.4798326675638
438.86027157737084
422.9897018570862
395.16105416482094
435.6571904707461
426.24864180956865
426.27615318551557
419.3483869568667
419.31588079486755
423.06279794048265
424.9750159354537
395.9016489474849
385.22437630529936
429.19166274688575
410.7529018130665
391.0564273362381
410.36437855287573
396.0815556521935
476.77486877498654
452.4112841873401
441.63159436899497
464.56316462260327
395.084116320103
430.49117203169715
452.7448975529094
459.41919070503735
448.73458999581777
385.9323877043877
457.28361958638214
466.825925128072
429.7580000161317
409.5647396500879
416.84277057630146
456.3393797837353
440.53082758223604
419.06140149838217
402.1819867254464
428.9047903995846
431.0812555440209
455.9896734657257
404.9803380676903
428.87424599285623
441.7896939627088
443.85341272109696
433.3357059733613
448.07910392277387
430.38350065616675
430.8831429729155
432.6268861011576
410.245218380655
411.50343033257906
378.79642626723887
421.9104573119194
423.30924838218345
420.1424357551742
439.30771903662657
406.82870565065036
416.35746684291536
425.41633767594436
485.72762500380526
430.7292557613591
440.49012795618705
399.51246605588784
451.96112945226236
434.2314647420026
446.56369238707066
404.2156808711281
400.83873817634634
417.5123163844504
453.5567479230889
428.6376161819399
438.137039663098
433.6690422567975
411.99635175822164
433.2004120079606
408.7247680025819
409.9923166857095
424.9247109026834
403.09114690268467
443.8243393135746
429.1408674942819
470.44000494241413
447.5021119418992
398.54438076685915
427.3930850474051
413.5081248450634
430.47979425117865
432.50327215150924
431.7783287606617
420.9073758996338
403.6302918972036
408.41088282775604
423.85054626036145
462.9502069947242
405.9407612277889
398.6433504425513
429.2209144868652
411.3547618482882
419.4399287034867
448.1865735880423
421.1072466720487
419.8567136851532
418.2789129357959
397.4898012051208
420.1798247811763
434.7386693584576
474.644843101179
386.7662210995257
387.8253725479295
425.77331774705874
410.6411296871656
424.2142850183207
463.4890836575187
479.0884610418952
451.7855946098289
412.87649392555795
417.4845042651789
411.14190806680784
465.33527739472197
399.72586152355103
436.4207829055598
396.6062316711132
469.3935151530457
454.68786407064994
473.16235851423966
429.59160735174186
423.9676703880328
