,1911-1920,1921-1930,1931-1940,1941-1950,1961-1970,1981-1990,1991-2000,2001-2010,2011-2018
1911-1920,0.0,6.814574587393079,9.446499315678025,9.064526723776599,14.473724449773755,14.778887558303815,9.935407604856866,9.230747055201938,9.954722438335924
1921-1930,6.814574587393079,0.0,7.293968500606392,7.15318776800834,13.73797100993336,12.956285017698278,9.015866813894084,8.592841137721248,9.950721153491223
1931-1940,9.446499315678025,7.293968500606392,0.0,7.539703617761713,15.081761792557264,11.916923310240326,10.159721957414986,9.313132612014234,12.056420274242441
1941-1950,9.064526723776599,7.15318776800834,7.539703617761713,0.0,14.402309621565253,13.221995943998134,10.50192890510496,9.746614643084662,10.7791663137496
1961-1970,14.473724449773755,13.73797100993336,15.081761792557264,14.402309621565253,0.0,19.44533680174196,14.326808511980424,13.89341431125054,16.091084725619922
1981-1990,14.778887558303815,12.956285017698278,11.916923310240326,13.221995943998134,19.44533680174196,0.0,15.406383420666307,15.179015263523494,15.946678697197923
1991-2000,9.935407604856866,9.015866813894084,10.159721957414986,10.50192890510496,14.326808511980424,15.406383420666307,0.0,9.261743476735457,12.029133691510292
2001-2010,9.230747055201938,8.592841137721248,9.313132612014234,9.746614643084662,13.89341431125054,15.179015263523494,9.261743476735457,0.0,11.675683869728447
2011-2018,9.954722438335924,9.950721153491223,12.056420274242441,10.7791663137496,16.091084725619922,15.946678697197923,12.029133691510292,11.675683869728447,0.0
