synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s46736,blatt,1901-1910,1911-1920,0.12054921909770933,0.19415232201252114
s46736,blatt,1911-1920,1921-1930,0.04286902166437043,0.10270281597443294
s46736,blatt,1921-1930,1931-1940,0.10705844717664939,0.08082746902908389
s46736,blatt,1931-1940,1941-1950,0.06193597135988349,0.10181806735263796
s46736,blatt,1941-1950,1951-1960,0.07886001543223883,0.1191923059960608
s46736,blatt,1951-1960,1961-1970,0.14499192717787052,0.37317192743448596
s46736,blatt,1961-1970,1971-1980,0.09332857981735045,0.1348857665435422
s46736,blatt,1971-1980,1981-1990,0.09226054548619177,0.047828564068327355
s46736,blatt,1981-1990,1991-2000,0.13263226714101325,0.08048783448990754
s46736,blatt,1991-2000,2001-2010,0.157607128108199,0.13792291076457036
