,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,27.737799711228977,35.38185119261277,34.5920847110822,24.409524055209033,31.677544107554326,29.8977114682693,44.31979235062808,43.41022941971889,31.688647705571178,28.266471614483,29.8767627210816
1911-1920,27.737799711228977,0.0,31.64391830258115,25.940703085626488,28.36631096691595,28.681300781429737,30.47860811157876,52.72593164179784,37.27633451167143,39.81959498554846,24.505831848997694,34.39884506566998
1921-1930,35.38185119261277,31.64391830258115,0.0,32.6069490107113,26.783450734664093,34.60713855580094,34.23746290376335,55.70140781859116,42.56831591076428,43.899476014219445,26.361331456665095,30.334953511493197
1931-1940,34.5920847110822,25.940703085626488,32.6069490107113,0.0,34.14440823457658,32.265114584836766,30.183541000587905,53.827370940475525,34.34808055032594,47.099184443055485,27.375408657521263,38.24340517623819
1941-1950,24.409524055209033,28.36631096691595,26.783450734664093,34.14440823457658,0.0,32.11235564514999,27.638009997850652,44.5474930425038,41.729411517204426,32.368461637024375,24.522842699743904,20.562861809364197
1951-1960,31.677544107554326,28.681300781429737,34.60713855580094,32.265114584836766,32.11235564514999,0.0,32.999196169564094,54.07497855104486,36.390201240072436,42.48436831338697,26.886091528261876,39.13571411612141
1961-1970,29.8977114682693,30.47860811157876,34.23746290376335,30.183541000587905,27.638009997850652,32.999196169564094,0.0,45.13733038278345,34.39249510790836,40.86733801926685,29.204743842667835,31.270094706881682
1971-1980,44.31979235062808,52.72593164179784,55.70140781859116,53.827370940475525,44.5474930425038,54.07497855104486,45.13733038278345,0.0,57.45329812885957,50.17225934040921,50.398042057616,45.027459891553136
1981-1990,43.41022941971889,37.27633451167143,42.56831591076428,34.34808055032594,41.729411517204426,36.390201240072436,34.39249510790836,57.45329812885957,0.0,54.16140056630153,37.66710815350583,44.49187986636886
1991-2000,31.688647705571178,39.81959498554846,43.899476014219445,47.099184443055485,32.368461637024375,42.48436831338697,40.86733801926685,50.17225934040921,54.16140056630153,0.0,39.5286892744841,36.42201496926931
2001-2010,28.266471614483,24.505831848997694,26.361331456665095,27.375408657521263,24.522842699743904,26.886091528261876,29.204743842667835,50.398042057616,37.66710815350583,39.5286892744841,0.0,30.395134082825486
2011-2018,29.8767627210816,34.39884506566998,30.334953511493197,38.24340517623819,20.562861809364197,39.13571411612141,31.270094706881682,45.027459891553136,44.49187986636886,36.42201496926931,30.395134082825486,0.0
