,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.274,0.13,0.042,0.284,0.568,0.453,0.217,0.326,0.747,0.267,0.214
1911-1920,0.274,0.0,0.346,0.507,0.176,0.752,0.404,0.047,0.615,0.156,0.71,0.1
1921-1930,0.13,0.346,0.0,0.293,0.61,0.489,0.457,0.115,0.502,0.226,0.809,0.487
1931-1940,0.042,0.507,0.293,0.0,0.047,0.434,0.435,0.059,0.843,0.044,0.399,0.066
1941-1950,0.284,0.176,0.61,0.047,0.0,0.373,0.475,0.204,0.37,0.534,0.468,0.932
1951-1960,0.568,0.752,0.489,0.434,0.373,0.0,0.679,0.08,0.813,0.238,0.852,0.161
1961-1970,0.453,0.404,0.457,0.435,0.475,0.679,0.0,0.362,0.959,0.288,0.548,0.431
1971-1980,0.217,0.047,0.115,0.059,0.204,0.08,0.362,0.0,0.217,0.321,0.102,0.253
1981-1990,0.326,0.615,0.502,0.843,0.37,0.813,0.959,0.217,0.0,0.177,0.609,0.322
1991-2000,0.747,0.156,0.226,0.044,0.534,0.238,0.288,0.321,0.177,0.0,0.183,0.359
2001-2010,0.267,0.71,0.809,0.399,0.468,0.852,0.548,0.102,0.609,0.183,0.0,0.256
2011-2018,0.214,0.1,0.487,0.066,0.932,0.161,0.431,0.253,0.322,0.359,0.256,0.0
