synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s10649,blatt,1901-1910,1911-1920,0.005827921794540986,0.06235967937067728
s10649,blatt,1911-1920,1921-1930,0.008750987489479879,0.8135032309797835
s10649,blatt,1921-1930,1931-1940,0.007761501073627651,0.777489471875633
s10649,blatt,1931-1940,1941-1950,0.004655453676990424,0.03833051750295641
s10649,blatt,1941-1950,1951-1960,0.019436388682995125,0.4386910615872475
s10649,blatt,1951-1960,1961-1970,0.0028068071609231404,0.218706411189462
s10649,blatt,1961-1970,1971-1980,0.0037238511748131776,0.2863508171538382
s10649,blatt,1971-1980,1981-1990,0.013039912540181744,0.36085810480341135
s10649,blatt,1981-1990,1991-2000,0.033576389098385694,0.2605250063515714
s10649,blatt,1991-2000,2001-2010,0.013006706866137698,0.6713207142676992
