,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.329,0.49,0.096,0.104,0.107,0.635,0.087,0.102,0.044,0.127,0.0
1911-1920,0.329,0.0,0.633,0.137,0.003,0.139,0.352,0.075,0.147,0.001,0.033,0.0
1921-1930,0.49,0.633,0.0,0.333,0.258,0.482,0.59,0.3,0.032,0.149,0.162,0.0
1931-1940,0.096,0.137,0.333,0.0,0.286,0.674,0.832,0.453,0.179,0.095,0.446,0.0
1941-1950,0.104,0.003,0.258,0.286,0.0,0.615,0.455,0.201,0.023,0.284,0.508,0.012
1951-1960,0.107,0.139,0.482,0.674,0.615,0.0,0.471,0.181,0.067,0.248,0.7,0.042
1961-1970,0.635,0.352,0.59,0.832,0.455,0.471,0.0,0.703,0.708,0.263,0.733,0.089
1971-1980,0.087,0.075,0.3,0.453,0.201,0.181,0.703,0.0,0.391,0.281,0.657,0.01
1981-1990,0.102,0.147,0.032,0.179,0.023,0.067,0.708,0.391,0.0,0.002,0.497,0.02
1991-2000,0.044,0.001,0.149,0.095,0.284,0.248,0.263,0.281,0.002,0.0,0.667,0.079
2001-2010,0.127,0.033,0.162,0.446,0.508,0.7,0.733,0.657,0.497,0.667,0.0,0.311
2011-2018,0.0,0.0,0.0,0.0,0.012,0.042,0.089,0.01,0.02,0.079,0.311,0.0
