event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1941-1950,1951-1960,3.6522318413860115,0.043,7,"1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",consecutive
1,1961-1970,1971-1980,3.494369946837562,0.014,5,"1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",consecutive
2,1971-1980,1991-2000,2.775824130711047,0.044,2,"1981-1990,1991-2000",sudden_shift
3,1971-1980,2001-2010,3.280542240181643,0.001,3,"1981-1990,1991-2000,2001-2010",sudden_shift
4,1971-1980,2011-2018,2.8933459034830817,0.019,4,"1981-1990,1991-2000,2001-2010,2011-2018",sudden_shift
