,1901-1910,1941-1950,1951-1960,1961-1970,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,681.9671467089236,6686.764104729,603.2031041196298,495.3633826896137,502.0211429149428,550.5242984011531,494.2548003799819
1941-1950,681.9671467089236,0.0,6676.10534395004,638.8811183102398,604.1857885754938,568.3962357764555,607.3644267983213,580.892859131698
1951-1960,6686.764104729,6676.10534395004,0.0,6737.480881453919,6777.083364221976,6490.919317391178,6392.619529079545,6758.053344116319
1961-1970,603.2031041196298,638.8811183102398,6737.480881453919,0.0,466.7108481487588,493.3760034092958,556.356183108214,464.9528449865122
1981-1990,495.3633826896137,604.1857885754938,6777.083364221976,466.7108481487588,0.0,359.82882718879955,445.52644377301687,213.52772197500076
1991-2000,502.0211429149428,568.3962357764555,6490.919317391178,493.3760034092958,359.82882718879955,0.0,155.35926036299992,311.2958249807809
2001-2010,550.5242984011531,607.3644267983213,6392.619529079545,556.356183108214,445.52644377301687,155.35926036299992,0.0,399.7976552014551
2011-2018,494.2548003799819,580.892859131698,6758.053344116319,464.9528449865122,213.52772197500076,311.2958249807809,399.7976552014551,0.0
