,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.097,0.384,0.209,0.166,0.442,0.114,0.049,0.09,0.021,0.117,0.065
1911-1920,0.097,0.0,0.217,0.074,0.076,0.072,0.636,0.31,0.006,0.043,0.235,0.129
1921-1930,0.384,0.217,0.0,0.618,0.234,0.673,0.229,0.124,0.145,0.116,0.165,0.154
1931-1940,0.209,0.074,0.618,0.0,0.418,0.681,0.145,0.08,0.405,0.171,0.098,0.22
1941-1950,0.166,0.076,0.234,0.418,0.0,0.657,0.216,0.06,0.227,0.09,0.075,0.304
1951-1960,0.442,0.072,0.673,0.681,0.657,0.0,0.192,0.043,0.74,0.169,0.075,0.235
1961-1970,0.114,0.636,0.229,0.145,0.216,0.192,0.0,0.742,0.058,0.205,0.527,0.745
1971-1980,0.049,0.31,0.124,0.08,0.06,0.043,0.742,0.0,0.03,0.183,0.838,0.588
1981-1990,0.09,0.006,0.145,0.405,0.227,0.74,0.058,0.03,0.0,0.261,0.041,0.256
1991-2000,0.021,0.043,0.116,0.171,0.09,0.169,0.205,0.183,0.261,0.0,0.161,0.834
2001-2010,0.117,0.235,0.165,0.098,0.075,0.075,0.527,0.838,0.041,0.161,0.0,0.268
2011-2018,0.065,0.129,0.154,0.22,0.304,0.235,0.745,0.588,0.256,0.834,0.268,0.0
