synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s26446,flügel,1901-1910,1911-1920,0.015801078771247857,0.7741843894652071
s26446,flügel,1911-1920,1921-1930,0.008373443002810916,0.2448808058838223
s26446,flügel,1921-1930,1931-1940,0.025194437186039365,0.2403772204110955
s26446,flügel,1931-1940,1941-1950,0.04311742179843416,1.3936560692381874
s26446,flügel,1941-1950,1951-1960,0.04909793705456192,0.8472239754319735
s26446,flügel,1951-1960,1961-1970,0.00763426108800533,0.396297747513256
s26446,flügel,1961-1970,1971-1980,0.01994877044268796,0.2696419806352731
s26446,flügel,1971-1980,1981-1990,0.011588513446317382,0.18536898569183685
s26446,flügel,1981-1990,1991-2000,0.022075760216202542,0.4538224972727375
s26446,flügel,1991-2000,2001-2010,0.027634341423441913,0.2053713260333981
