synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s6029,klappe,1901-1910,1911-1920,0.10331532829148439,0.14521450453479667
s6029,klappe,1911-1920,1921-1930,0.06039718626347411,0.12023773488538692
s6029,klappe,1921-1930,1931-1940,0.09562757532566635,0.10168928919621298
s6029,klappe,1931-1940,1941-1950,0.09136234868523847,0.07207222996395651
s6029,klappe,1941-1950,1951-1960,0.018052922965136466,0.10517346275550671
s6029,klappe,1951-1960,1961-1970,0.11678536416616635,0.42892307660471796
s6029,klappe,1961-1970,1971-1980,0.06410712203135971,0.10270547087246458
s6029,klappe,1971-1980,1981-1990,0.04857607947360346,0.10088295056830271
s6029,klappe,1981-1990,1991-2000,0.060645875888564106,0.21070627750066845
s6029,klappe,1991-2000,2001-2010,0.07563086212694065,0.031157215330756344
