,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.137,0.643,0.492,0.867,0.428,0.622,0.221,0.642,0.78,0.342,0.627
1911-1920,0.137,0.0,0.583,0.206,0.197,0.055,0.143,0.387,0.073,0.363,0.077,0.068
1921-1930,0.643,0.583,0.0,0.603,0.744,0.342,0.534,0.555,0.4,0.829,0.497,0.436
1931-1940,0.492,0.206,0.603,0.0,0.779,0.24,0.574,0.429,0.888,0.556,0.322,0.746
1941-1950,0.867,0.197,0.744,0.779,0.0,0.99,0.918,0.287,0.993,0.549,0.696,0.99
1951-1960,0.428,0.055,0.342,0.24,0.99,0.0,0.736,0.128,0.985,0.285,0.706,0.975
1961-1970,0.622,0.143,0.534,0.574,0.918,0.736,0.0,0.336,0.839,0.545,0.867,0.914
1971-1980,0.221,0.387,0.555,0.429,0.287,0.128,0.336,0.0,0.228,0.702,0.253,0.194
1981-1990,0.642,0.073,0.4,0.888,0.993,0.985,0.839,0.228,0.0,0.434,0.716,0.999
1991-2000,0.78,0.363,0.829,0.556,0.549,0.285,0.545,0.702,0.434,0.0,0.461,0.458
2001-2010,0.342,0.077,0.497,0.322,0.696,0.706,0.867,0.253,0.716,0.461,0.0,0.724
2011-2018,0.627,0.068,0.436,0.746,0.99,0.975,0.914,0.194,0.999,0.458,0.724,0.0
