event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1921-1930,1931-1940,12.49444025984889,0.028,1,1931-1940,consecutive
1,1991-2000,2001-2010,4.032177382863694,0.029,1,2001-2010,consecutive
2,1931-1940,1991-2000,5.825162757329311,0.026,6,"1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000",sudden_shift
