synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s8330,pinsel,1911-1920,1921-1930,0.018193420937557648,0.234156024184577
s8330,pinsel,1921-1930,1931-1940,0.00850154080606532,0.7249792129672905
s8330,pinsel,1931-1940,1941-1950,0.027351192980532645,0.34488124129105907
s8330,pinsel,1941-1950,1951-1960,0.023807981796496635,0.27728136482336113
s8330,pinsel,1951-1960,1961-1970,0.01152504613934438,0.09364066063641963
s8330,pinsel,1961-1970,1971-1980,0.025762961110071914,0.09838852871578194
s8330,pinsel,1971-1980,1981-1990,0.010367694204638943,0.2033845868049238
s8330,pinsel,1981-1990,2001-2010,0.008664672399031563,0.2599034100984093
