,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.802,0.818,0.668,0.652,0.201,1.0,0.677,1.0,0.755,0.511,0.39
1911-1920,0.802,0.0,0.61,0.679,0.249,0.098,0.489,0.258,0.378,0.841,0.591,0.106
1921-1930,0.818,0.61,0.0,0.169,0.247,0.02,0.494,0.354,0.822,0.326,0.397,0.178
1931-1940,0.668,0.679,0.169,0.0,0.654,0.116,0.642,0.335,0.332,0.752,0.295,0.069
1941-1950,0.652,0.249,0.247,0.654,0.0,0.253,1.0,1.0,0.352,0.822,0.139,0.209
1951-1960,0.201,0.098,0.02,0.116,0.253,0.0,0.754,0.247,0.204,0.147,0.011,0.032
1961-1970,1.0,0.489,0.494,0.642,1.0,0.754,0.0,1.0,0.662,0.847,0.851,0.409
1971-1980,0.677,0.258,0.354,0.335,1.0,0.247,1.0,0.0,0.697,0.669,0.137,0.205
1981-1990,1.0,0.378,0.822,0.332,0.352,0.204,0.662,0.697,0.0,0.955,0.856,0.854
1991-2000,0.755,0.841,0.326,0.752,0.822,0.147,0.847,0.669,0.955,0.0,0.892,0.993
2001-2010,0.511,0.591,0.397,0.295,0.139,0.011,0.851,0.137,0.856,0.892,0.0,0.578
2011-2018,0.39,0.106,0.178,0.069,0.209,0.032,0.409,0.205,0.854,0.993,0.578,0.0
