,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,6.290548268971989,6.276678862370539,10.267843616843772,13.001469128799005,10.184872192973053,9.830789747154629,13.389954110925565,8.166531894475444,7.483743692562724,7.65646276011653,7.9481383812831465
1911-1920,6.290548268971989,0.0,5.612398169700369,7.681738838529142,11.975539478465162,10.841375418598552,9.977731951364635,12.856313676707229,7.866354091487126,6.34647398666151,5.865818878350957,7.171599026221934
1921-1930,6.276678862370539,5.612398169700369,0.0,8.412821745765019,12.09502525667367,9.014093061700562,9.031104377792824,11.157498019738494,6.076757622133794,5.990351274211948,5.154179139156641,6.045255259237768
1931-1940,10.267843616843772,7.681738838529142,8.412821745765019,0.0,11.183075721163135,10.863987243180874,9.787696492203686,13.777418770937185,9.578365980331489,7.554925447191897,7.545995688369283,8.533067590541705
1941-1950,13.001469128799005,11.975539478465162,12.09502525667367,11.183075721163135,0.0,13.852227195027032,13.147670233640197,16.30658695124394,12.55598197270926,10.26041950574381,11.588186321550209,11.853023398526103
1951-1960,10.184872192973053,10.841375418598552,9.014093061700562,10.863987243180874,13.852227195027032,0.0,6.707485944654201,13.92079888106895,9.257419655015209,8.839173392523191,9.617092436271163,9.70284919180649
1961-1970,9.830789747154629,9.977731951364635,9.031104377792824,9.787696492203686,13.147670233640197,6.707485944654201,0.0,13.856250451255528,8.617877832680755,8.185727953920928,8.918268694182316,8.790870411234312
1971-1980,13.389954110925565,12.856313676707229,11.157498019738494,13.777418770937185,16.30658695124394,13.92079888106895,13.856250451255528,0.0,11.077683425792554,11.698322180503556,11.435704795851326,12.31386025543622
1981-1990,8.166531894475444,7.866354091487126,6.076757622133794,9.578365980331489,12.55598197270926,9.257419655015209,8.617877832680755,11.077683425792554,0.0,6.237505054331246,6.025459337582113,5.5969470916986355
1991-2000,7.483743692562724,6.34647398666151,5.990351274211948,7.554925447191897,10.26041950574381,8.839173392523191,8.185727953920928,11.698322180503556,6.237505054331246,0.0,4.913411654135803,4.815943984965944
2001-2010,7.65646276011653,5.865818878350957,5.154179139156641,7.545995688369283,11.588186321550209,9.617092436271163,8.918268694182316,11.435704795851326,6.025459337582113,4.913411654135803,0.0,5.192633484139326
2011-2018,7.9481383812831465,7.171599026221934,6.045255259237768,8.533067590541705,11.853023398526103,9.70284919180649,8.790870411234312,12.31386025543622,5.5969470916986355,4.815943984965944,5.192633484139326,0.0
