synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s11625,flügel,1901-1910,1911-1920,0.018416252761599604,0.16715925486808836
s11625,flügel,1911-1920,1921-1930,0.06891591095882559,1.5466039620332173
s11625,flügel,1921-1930,1931-1940,0.06466417336768751,0.5467461869300776
s11625,flügel,1931-1940,1941-1950,0.06719161260268967,0.2269975205433698
s11625,flügel,1941-1950,1951-1960,0.1737190514816689,0.36319369655392053
s11625,flügel,1951-1960,1961-1970,0.1850581419895434,3.7471368595917864
s11625,flügel,1961-1970,1971-1980,0.07292117116976016,0.17725692739435156
s11625,flügel,1971-1980,1981-1990,0.11658902491099637,0.277529857370236
s11625,flügel,1981-1990,1991-2000,0.03418894009305724,0.16990300965327226
s11625,flügel,1991-2000,2001-2010,0.008279408707632994,0.30744130253101826
