event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1901-1910,1911-1920,5.666191247380051,0.0,10,"1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018",consecutive
1,1911-1920,1921-1930,5.624573864341305,0.0,3,"1921-1930,1931-1940,1941-1950",consecutive
2,1921-1930,1931-1940,4.68944730283978,0.001,7,"1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010",consecutive
3,1931-1940,1941-1950,4.130532342899758,0.039,1,1941-1950,consecutive
4,1941-1950,1951-1960,7.702329236928895,0.009,6,"1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018",consecutive
5,1971-1980,2001-2010,8.80991081486045,0.003,2,"1981-1990,2001-2010",sudden_shift
6,1981-1990,2011-2018,9.860666237374561,0.044,2,"2001-2010,2011-2018",sudden_shift
