1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
0.044067785143852234,-0.17441651970148087,0.20576577633619308,-0.07189863920211792,-0.013110607862472534,-0.1186952292919159,0.10286458333333331,-0.08763640125592548,0.05058116838335991,-0.010583697921699942
-0.10099300742149353,0.1860474869608879,0.012387432157993317,-0.30822429060935974,0.04217800498008728,0.16750606894493103,-0.07644064890013802,-0.13480974754525554,0.0026136854042609903,0.1243959886056405
-0.19994878396391869,-0.15216927137225866,-0.28573274333029985,0.5412171930074692,-0.46297217905521393,0.5525593440979719,-0.16296966849929756,-0.0563012816839748,-0.0678542084578011,0.16008036921697638
-0.18400642275810242,-0.011404052376747131,-0.058879926800727844,-0.017374515533447266,0.046314895153045654,-0.040279924869537354,0.16118470165464616,-0.06449438590142464,0.02310737263825202,-0.12606132858329344
-0.15453581511974335,0.04410913586616516,0.19980212301015854,-0.09269195050001144,-0.08816293627023697,0.010812245309352875,0.15309470809168285,-0.12163621197558111,-0.09859546103204289,0.14017696904570418
-0.5251734256744385,-0.045865838415920734,0.17254883516579866,-0.07054586336016655,-0.08522333018481731,0.10007541347295046,0.018731734508441567,-0.20091650765647906,0.04935327525405834,0.08266586826734797
-0.13549479842185974,-0.12068228423595428,0.1073940247297287,0.2616614103317261,-0.3410590589046478,0.06395818293094635,0.010749782125155094,-7.128032545244967e-05,-0.06200752417660427,-0.022303130857094566
0.2066095471382141,-0.058948129415512085,0.010241061449050903,0.18651652336120605,-0.2669590711593628,-0.3332659602165222,0.36941476000679874,-0.028245857192410462,0.028771714203887466,-0.1188050337411739
-0.20679492503404617,0.3513774573802948,-0.030252479016780853,0.4312888979911804,-0.37036989629268646,-0.015838444232940674,-0.19684838379422823,0.023753278461905808,-0.03191132376539624,-0.0714916706223179
0.33056750148534775,-0.15045376494526863,0.04770905151963234,-0.16810302063822746,0.30738434568047523,-0.3644181191921234,0.31842252678406013,-0.06673709765244792,0.09517972926712698,-0.04243116412760207
