,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1911-1920,0.0,12.643316403775245,10.533903991310023,11.521723719127397,10.928978824962591,11.372134699551836,10.240616404681242,9.04929262889006,9.61049842204303,9.252800604909336,9.436949174381486
1921-1930,12.643316403775245,0.0,8.081202008820311,8.071760311049841,9.964363341409435,9.383486944905524,10.753626059246413,6.637466017140751,8.437386734305857,7.5204893065136185,5.702386030584059
1931-1940,10.533903991310023,8.081202008820311,0.0,6.773675642397771,7.092931788051623,5.916649591912442,6.617437253209641,4.704680084599046,4.01459609498875,4.118278924333265,4.622383791127658
1941-1950,11.521723719127397,8.071760311049841,6.773675642397771,0.0,8.780320561266375,7.675735895291952,9.42004526212834,6.8731231031022055,6.90160511248367,6.469842403493456,6.270774152050289
1951-1960,10.928978824962591,9.964363341409435,7.092931788051623,8.780320561266375,0.0,8.098811450240131,8.348394276405008,6.650780034438295,6.640823748145417,6.8947911019345165,7.479549238130063
1961-1970,11.372134699551836,9.383486944905524,5.916649591912442,7.675735895291952,8.098811450240131,0.0,9.0259103626425,6.435593883062108,5.438054288203502,4.813723379717759,6.121829852310821
1971-1980,10.240616404681242,10.753626059246413,6.617437253209641,9.42004526212834,8.348394276405008,9.0259103626425,0.0,6.632624463738747,6.146889198463531,6.874896025508506,7.165637414486611
1981-1990,9.04929262889006,6.637466017140751,4.704680084599046,6.8731231031022055,6.650780034438295,6.435593883062108,6.632624463738747,0.0,3.829889206847914,3.8712939370978616,3.0878908064824815
1991-2000,9.61049842204303,8.437386734305857,4.01459609498875,6.90160511248367,6.640823748145417,5.438054288203502,6.146889198463531,3.829889206847914,0.0,2.6381599852127766,3.8916008848426102
2001-2010,9.252800604909336,7.5204893065136185,4.118278924333265,6.469842403493456,6.8947911019345165,4.813723379717759,6.874896025508506,3.8712939370978616,2.6381599852127766,0.0,3.3291272838958443
2011-2018,9.436949174381486,5.702386030584059,4.622383791127658,6.270774152050289,7.479549238130063,6.121829852310821,7.165637414486611,3.0878908064824815,3.8916008848426102,3.3291272838958443,0.0
