,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.927,0.849,0.276,0.569,0.081,0.309,0.481,0.203,0.409,0.95,0.752
1911-1920,0.927,0.0,0.599,0.153,0.545,0.078,0.402,0.36,0.208,0.296,0.849,0.598
1921-1930,0.849,0.599,0.0,0.152,0.578,0.258,0.518,0.444,0.487,0.633,0.684,0.514
1931-1940,0.276,0.153,0.152,0.0,0.838,0.007,0.12,0.307,0.009,0.104,0.236,0.902
1941-1950,0.569,0.545,0.578,0.838,0.0,0.08,0.345,0.434,0.112,0.451,0.465,0.731
1951-1960,0.081,0.078,0.258,0.007,0.08,0.0,0.885,0.587,0.469,0.129,0.058,0.039
1961-1970,0.309,0.402,0.518,0.12,0.345,0.885,0.0,1.0,0.507,0.364,0.33,0.24
1971-1980,0.481,0.36,0.444,0.307,0.434,0.587,1.0,0.0,0.344,0.427,0.303,0.337
1981-1990,0.203,0.208,0.487,0.009,0.112,0.469,0.507,0.344,0.0,0.275,0.165,0.068
1991-2000,0.409,0.296,0.633,0.104,0.451,0.129,0.364,0.427,0.275,0.0,0.372,0.339
2001-2010,0.95,0.849,0.684,0.236,0.465,0.058,0.33,0.303,0.165,0.372,0.0,0.938
2011-2018,0.752,0.598,0.514,0.902,0.731,0.039,0.24,0.337,0.068,0.339,0.938,0.0
