,1901-1910,1911-1920,1921-1930,1931-1940,1971-1980,1991-2000,2001-2010,2011-2018
1901-1910,0.0,8.854616099501772,17.565736426130044,15.518531515532148,23.243711490151853,18.543796709087935,11.990624686879602,14.074251685112948
1911-1920,8.854616099501772,0.0,15.992520778129942,14.95077647749889,23.347758815164703,15.311644435891948,8.129975041090912,10.581310663635316
1921-1930,17.565736426130044,15.992520778129942,0.0,23.681402946620004,29.279799958327033,24.160961343385686,19.822170336630183,21.53181292515796
1931-1940,15.518531515532148,14.95077647749889,23.681402946620004,0.0,20.717148307601704,20.642691082090757,14.751822266795024,15.394923606105504
1971-1980,23.243711490151853,23.347758815164703,29.279799958327033,20.717148307601704,0.0,26.249115747505332,22.74698945248503,25.282157419606342
1991-2000,18.543796709087935,15.311644435891948,24.160961343385686,20.642691082090757,26.249115747505332,0.0,16.8736087730639,20.55161618220792
2001-2010,11.990624686879602,8.129975041090912,19.822170336630183,14.751822266795024,22.74698945248503,16.8736087730639,0.0,11.356304869292643
2011-2018,14.074251685112948,10.581310663635316,21.53181292515796,15.394923606105504,25.282157419606342,20.55161618220792,11.356304869292643,0.0
