,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,7.153029166038296,8.880746198043305,9.176996047336797,10.965365457191675,7.982710932167959,6.676876562567728,7.54688543400495,8.132807626109786,6.021205352190667,8.439338768285713,8.031014417386304
1911-1920,7.153029166038296,0.0,8.813777407638618,7.033711827033595,8.912729170668802,6.357931597878515,6.937065617768361,7.395315203470693,8.15814392990252,6.151981340790085,6.594340679028884,7.397913126721227
1921-1930,8.880746198043305,8.813777407638618,0.0,11.084923788350014,11.37505792689767,9.703439795393033,9.409115426154496,9.377934705827027,10.933031697560526,8.674522874968382,10.43952321595529,10.22766768481412
1931-1940,9.176996047336797,7.033711827033595,11.084923788350014,0.0,8.884437856562371,5.841629854974518,8.628141168742097,8.771068387527562,9.44142186832308,7.7253499096399905,4.218651465534221,7.659981668388984
1941-1950,10.965365457191675,8.912729170668802,11.37505792689767,8.884437856562371,0.0,7.768817795039509,9.46888047060762,8.335528536027725,10.25249165748745,8.889428420317476,8.472686190143506,9.398177714080216
1951-1960,7.982710932167959,6.357931597878515,9.703439795393033,5.841629854974518,7.768817795039509,0.0,6.477593820851828,6.0680474559884825,7.565981143023474,5.617441186013274,5.0658700280004885,6.211898126504126
1961-1970,6.676876562567728,6.937065617768361,9.409115426154496,8.628141168742097,9.46888047060762,6.477593820851828,0.0,6.105724183451959,6.9599296873750855,5.2861493004000275,7.59889579796269,6.588417317966929
1971-1980,7.54688543400495,7.395315203470693,9.377934705827027,8.771068387527562,8.335528536027725,6.0680474559884825,6.105724183451959,0.0,7.014159866666495,4.757732860402539,7.4854142646413955,5.904257660567242
1981-1990,8.132807626109786,8.15814392990252,10.933031697560526,9.44142186832308,10.25249165748745,7.565981143023474,6.9599296873750855,7.014159866666495,0.0,6.410005943587408,8.317687601007341,6.990112255820014
1991-2000,6.021205352190667,6.151981340790085,8.674522874968382,7.7253499096399905,8.889428420317476,5.617441186013274,5.2861493004000275,4.757732860402539,6.410005943587408,0.0,6.285775585682426,5.189652956545888
2001-2010,8.439338768285713,6.594340679028884,10.43952321595529,4.218651465534221,8.472686190143506,5.0658700280004885,7.59889579796269,7.4854142646413955,8.317687601007341,6.285775585682426,0.0,6.489800971894212
2011-2018,8.031014417386304,7.397913126721227,10.22766768481412,7.659981668388984,9.398177714080216,6.211898126504126,6.588417317966929,5.904257660567242,6.990112255820014,5.189652956545888,6.489800971894212,0.0
