synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s15791,block,1901-1910,1911-1920,0.18548848602361503,0.25971762204530174
s15791,block,1911-1920,1921-1930,0.21300515047397026,0.45509273971397285
s15791,block,1921-1930,1931-1940,0.2216478169426946,0.2870925550285475
s15791,block,1931-1940,1941-1950,0.14758485123972143,0.05503379564694906
s15791,block,1941-1950,1951-1960,0.06659573197191053,0.09111502396037714
s15791,block,1951-1960,1961-1970,0.10887915072094792,0.04649144967115218
s15791,block,1961-1970,1971-1980,0.12980064423380494,0.09185112895901229
s15791,block,1971-1980,1981-1990,0.13865525932648445,0.05608973073292603
s15791,block,1981-1990,1991-2000,0.2538551197815611,0.2212141230390842
s15791,block,1991-2000,2001-2010,0.06861595820143578,0.08525485118036315
