,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.128,0.655,0.282,0.275,0.388,0.24,0.873,0.378,0.138,0.255,0.891
1911-1920,0.128,0.0,0.974,0.432,0.605,0.85,0.427,0.946,0.664,0.734,0.391,0.74
1921-1930,0.655,0.974,0.0,0.902,0.562,0.945,0.797,0.991,0.349,0.755,0.585,0.919
1931-1940,0.282,0.432,0.902,0.0,0.408,0.639,0.975,0.597,0.298,0.381,1.0,0.87
1941-1950,0.275,0.605,0.562,0.408,0.0,0.815,0.289,0.603,0.69,1.0,0.295,0.71
1951-1960,0.388,0.85,0.945,0.639,0.815,0.0,0.505,0.876,0.512,0.946,0.513,0.914
1961-1970,0.24,0.427,0.797,0.975,0.289,0.505,0.0,0.648,0.253,0.317,0.875,0.763
1971-1980,0.873,0.946,0.991,0.597,0.603,0.876,0.648,0.0,0.48,0.914,0.505,0.925
1981-1990,0.378,0.664,0.349,0.298,0.69,0.512,0.253,0.48,0.0,0.842,0.206,0.55
1991-2000,0.138,0.734,0.755,0.381,1.0,0.946,0.317,0.914,0.842,0.0,0.325,0.755
2001-2010,0.255,0.391,0.585,1.0,0.295,0.513,0.875,0.505,0.206,0.325,0.0,0.556
2011-2018,0.891,0.74,0.919,0.87,0.71,0.914,0.763,0.925,0.55,0.755,0.556,0.0
