synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s10649,blatt,1901-1910,1911-1920,0.01689784347919548,0.14986622319221093
s10649,blatt,1911-1920,1921-1930,0.02098648800779714,0.09238606824638233
s10649,blatt,1921-1930,1931-1940,0.019271524847794576,0.07592326367976383
s10649,blatt,1931-1940,1941-1950,0.14968448561321274,0.8682413726157177
s10649,blatt,1941-1950,1951-1960,0.13916108711475136,0.18708731156520794
s10649,blatt,1951-1960,1961-1970,0.05440312095665551,0.0903929679708078
s10649,blatt,1961-1970,1971-1980,0.08885129361834353,0.10295700448598077
s10649,blatt,1971-1980,1981-1990,0.09978454266678584,0.06399605953471706
s10649,blatt,1981-1990,1991-2000,0.07061210052472806,0.06903169783329452
s10649,blatt,1991-2000,2001-2010,0.03672309651048347,0.1703461409217112
