event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1901-1910,1911-1920,8.277796898570717,0.041,11,"1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",consecutive
1,1951-1960,1961-1970,6.396662455091535,0.022,1,1961-1970,consecutive
2,1921-1930,1941-1950,12.296725394985756,0.009,2,"1931-1940,1941-1950",sudden_shift
3,1921-1930,1951-1960,10.12577079761693,0.025,3,"1931-1940,1941-1950,1951-1960",sudden_shift
4,1971-1980,1991-2000,4.990121121225843,0.048,2,"1981-1990,1991-2000",sudden_shift
5,1971-1980,2001-2010,5.434025944111082,0.036,3,"1981-1990,1991-2000,2001-2010",sudden_shift
