,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1981-1990
1911-1920,0.0,13.646127176392977,17.83686790747842,21.841864785076904,15.231643595446586,19.10726493122363
1921-1930,13.646127176392977,0.0,18.170562184560808,21.67052081041377,15.821996851904164,19.45541744273527
1931-1940,17.83686790747842,18.170562184560808,0.0,25.959492552016663,20.891055409803073,23.82107666068436
1941-1950,21.841864785076904,21.67052081041377,25.959492552016663,0.0,22.511096060087095,23.40811053783791
1951-1960,15.231643595446586,15.821996851904164,20.891055409803073,22.511096060087095,0.0,21.03816844822822
1981-1990,19.10726493122363,19.45541744273527,23.82107666068436,23.40811053783791,21.03816844822822,0.0
