synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s25245,bank,1901-1910,1911-1920,0.16058526449608254,0.029496557799574715
s25245,bank,1911-1920,1921-1930,0.11138515254454541,0.053203764935725935
s25245,bank,1921-1930,1931-1940,0.329718125733495,0.08396616396300578
s25245,bank,1931-1940,1941-1950,0.16636108267092614,0.042801612892045475
s25245,bank,1941-1950,1951-1960,0.05775132488710078,0.016221644480882813
s25245,bank,1951-1960,1961-1970,0.058653531255398295,0.008729597825192422
s25245,bank,1961-1970,1971-1980,0.13587236777836348,0.09869776097169969
s25245,bank,1971-1980,1981-1990,0.07690748511615823,0.020557141558409903
s25245,bank,1981-1990,1991-2000,0.32590647778778686,0.13439070079613538
s25245,bank,1991-2000,2001-2010,0.3153429637378504,0.14020664015619808
