,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.212,0.195,0.277,0.02,0.345,0.15,0.145,0.822,0.531,0.436,0.276
1911-1920,0.212,0.0,0.604,0.787,0.347,0.576,0.209,0.17,0.222,0.369,0.381,0.051
1921-1930,0.195,0.604,0.0,0.728,0.671,0.506,0.141,0.123,0.192,0.15,0.409,0.018
1931-1940,0.277,0.787,0.728,0.0,0.192,0.916,0.428,0.258,0.165,0.261,0.324,0.039
1941-1950,0.02,0.347,0.671,0.192,0.0,0.161,0.008,0.033,0.018,0.06,0.07,0.008
1951-1960,0.345,0.576,0.506,0.916,0.161,0.0,0.735,0.461,0.437,0.449,0.598,0.083
1961-1970,0.15,0.209,0.141,0.428,0.008,0.735,0.0,0.707,0.327,0.334,0.269,0.0
1971-1980,0.145,0.17,0.123,0.258,0.033,0.461,0.707,0.0,0.196,0.556,0.523,0.017
1981-1990,0.822,0.222,0.192,0.165,0.018,0.437,0.327,0.196,0.0,0.462,0.605,0.017
1991-2000,0.531,0.369,0.15,0.261,0.06,0.449,0.334,0.556,0.462,0.0,0.367,0.324
2001-2010,0.436,0.381,0.409,0.324,0.07,0.598,0.269,0.523,0.605,0.367,0.0,0.075
2011-2018,0.276,0.051,0.018,0.039,0.008,0.083,0.0,0.017,0.017,0.324,0.075,0.0
