synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s41895,kurs,1901-1910,1911-1920,0.02831668886660484,0.12665230873180697
s41895,kurs,1911-1920,1921-1930,0.018049637869338157,0.19560748658324573
s41895,kurs,1921-1930,1931-1940,0.028880122078383072,0.1372658989162129
s41895,kurs,1931-1940,1941-1950,0.01049486145771883,0.16444996982924692
s41895,kurs,1941-1950,1951-1960,0.010376309304671451,0.4964132326055641
s41895,kurs,1951-1960,1961-1970,0.029274540616731435,0.21114530127057873
s41895,kurs,1961-1970,1971-1980,0.011092669524808281,0.13177375124843071
s41895,kurs,1971-1980,1981-1990,0.013382284403810731,0.21052158580867225
s41895,kurs,1981-1990,1991-2000,0.015517842735195297,0.09673320442392426
s41895,kurs,1991-2000,2001-2010,0.026268494167127333,0.3608071388923917
