synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s23151,flügel,1901-1910,1911-1920,0.013680257077021448,0.3410793103557684
s23151,flügel,1911-1920,1921-1930,0.03642978460928059,0.24518719609593945
s23151,flügel,1921-1930,1931-1940,0.026384912819146067,0.23069498110245085
s23151,flügel,1931-1940,1941-1950,0.01428043034750686,0.21916596616314754
s23151,flügel,1941-1950,1951-1960,0.06336642079309536,0.14427294016731537
s23151,flügel,1951-1960,1961-1970,0.020772618607296105,0.30073566753921877
s23151,flügel,1961-1970,1971-1980,0.01300520185100495,0.3224366451688831
s23151,flügel,1971-1980,1981-1990,0.011463619504683442,0.154195586956062
s23151,flügel,1981-1990,1991-2000,0.008801845978786565,0.163814602428277
s23151,flügel,1991-2000,2001-2010,0.03220538089426344,0.2418736908464155
