,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.271,0.859,0.269,0.527,0.088,0.176,0.213,0.118,0.088,0.034,0.052
1911-1920,0.271,0.0,0.193,0.65,0.262,0.093,0.209,0.446,0.457,0.209,0.153,0.504
1921-1930,0.859,0.193,0.0,0.702,0.99,0.267,0.606,0.342,0.324,0.144,0.062,0.055
1931-1940,0.269,0.65,0.702,0.0,0.546,0.606,0.756,0.543,0.666,0.64,0.035,0.19
1941-1950,0.527,0.262,0.99,0.546,0.0,0.097,0.874,0.336,0.624,0.288,0.201,0.403
1951-1960,0.088,0.093,0.267,0.606,0.097,0.0,0.306,0.381,0.211,0.129,0.0,0.071
1961-1970,0.176,0.209,0.606,0.756,0.874,0.306,0.0,0.377,0.778,0.458,0.025,0.219
1971-1980,0.213,0.446,0.342,0.543,0.336,0.381,0.377,0.0,0.789,0.175,0.002,0.322
1981-1990,0.118,0.457,0.324,0.666,0.624,0.211,0.778,0.789,0.0,0.834,0.155,0.702
1991-2000,0.088,0.209,0.144,0.64,0.288,0.129,0.458,0.175,0.834,0.0,0.135,0.358
2001-2010,0.034,0.153,0.062,0.035,0.201,0.0,0.025,0.002,0.155,0.135,0.0,0.857
2011-2018,0.052,0.504,0.055,0.19,0.403,0.071,0.219,0.322,0.702,0.358,0.857,0.0
