1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990
-0.06692872884181827,-0.08599235454144388,-0.22490691486746073,-0.15173304453492165,0.2800779491662979,-0.3867012709379196
0.08546732509365448,0.140230428857299,0.48731270618736744,0.24532932043075562,-0.9213016331195831,0.497937947511673
0.3086247948499826,-0.028701093191137672,-0.4127344135195017,0.2607306241989136,0.15401814877986908,0.10777957737445831
-0.7517207138813459,0.0915752206570827,-0.0063976626843214035,-0.6050363779067993,0.13269467651844025,0.9666245132684708
-0.2651856646586496,0.053345004580198585,-0.21073292125947773,0.6615088060498238,-0.6042226180434227,0.9703284949064255
0.22859565283243471,0.1086764570970375,0.17209860449656844,-0.5753443762660027,0.7807481959462166,-0.16344644129276276
0.3717795292345377,0.18959401748501337,-0.3690323904156685,0.09661226719617844,-0.10176584031432867,-0.2762615540996194
-0.15624354435847354,0.25909166439221454,-0.6886417344212532,0.5296242237091064,0.18660706281661987,0.09297150373458862
0.06375722587108612,0.20906457025557756,-0.5764431627467275,-0.3532416820526123,0.08606597781181335,0.3253103196620941
0.11244065773028594,-0.14422364246386749,0.47210726141929626,0.09348634257912636,-0.26215486600995064,0.07388873398303986
0.45967832723489177,-0.13130972817396888,0.5048744431696832,0.4163150489330292,-0.795911155641079,-0.06372953206300735
0.7011314977246982,-0.08225235643868267,-0.15137160010635853,-0.1293659806251526,0.4912421703338623,0.34181085228919983
-0.03759150522259569,0.04865464138296938,-0.5523068010807037,0.4445735737681389,-0.5991043373942375,-0.3489720895886421
-0.496140881226613,0.16975552753473705,0.5113817201927304,-0.32282555103302,0.20452937483787537,-0.2248874306678772
0.3525753938234769,-0.20341679683098424,0.4756001904606819,0.14835377782583237,0.029383637011051178,0.28580572456121445
-0.6958928566712599,-0.09062940512712186,-0.43990129977464676,0.2727988362312317,0.16574665904045105,0.5017937570810318
0.030871208040760156,-0.30397496673350155,0.630366250872612,-0.7596725225448608,-0.017255783081054688,0.10401415824890137
-0.4191484164733153,0.1718918832305532,0.07844062242656946,-0.7271790206432343,0.701813817024231,0.24929538369178772
