,1901-1910,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,18.78315020582489,22.27861381358356,18.148108873065812,19.101711109053902,18.957721571234565,17.503982636123776,20.134817083097104,23.68215997939201,22.43618220728996,21.52926300333486
1921-1930,18.78315020582489,0.0,15.038819011836905,12.270938748522946,13.773109922282947,12.756266149568436,13.466991973492645,12.673218031206504,15.96282580159455,14.198588534078784,14.158662800937533
1931-1940,22.27861381358356,15.038819011836905,0.0,14.224459684061316,9.879509270225173,15.478193178742076,12.338254075796256,15.439827650631411,15.892612840943434,14.821317041883656,15.290703363550078
1941-1950,18.148108873065812,12.270938748522946,14.224459684061316,0.0,12.71540214083174,10.085294265847425,10.690235786326216,11.302192655372805,11.858805644059368,9.658479958708487,9.737057115146468
1951-1960,19.101711109053902,13.773109922282947,9.879509270225173,12.71540214083174,0.0,12.70625713918231,10.142831488029989,13.3291888686779,17.59456986842994,15.575233716464247,15.676158046223852
1961-1970,18.957721571234565,12.756266149568436,15.478193178742076,10.085294265847425,12.70625713918231,0.0,10.817486615788647,13.246931812435118,15.259390432947912,13.261065721297081,12.594376771737048
1971-1980,17.503982636123776,13.466991973492645,12.338254075796256,10.690235786326216,10.142831488029989,10.817486615788647,0.0,13.684843131021822,16.527337349495877,14.514524549701362,14.159531103676503
1981-1990,20.134817083097104,12.673218031206504,15.439827650631411,11.302192655372805,13.3291888686779,13.246931812435118,13.684843131021822,0.0,15.37233128453897,13.065912099836243,13.037977164747383
1991-2000,23.68215997939201,15.96282580159455,15.892612840943434,11.858805644059368,17.59456986842994,15.259390432947912,16.527337349495877,15.37233128453897,0.0,8.448681105552637,10.181949571025998
2001-2010,22.43618220728996,14.198588534078784,14.821317041883656,9.658479958708487,15.575233716464247,13.261065721297081,14.514524549701362,13.065912099836243,8.448681105552637,0.0,7.86202572475052
2011-2018,21.52926300333486,14.158662800937533,15.290703363550078,9.737057115146468,15.676158046223852,12.594376771737048,14.159531103676503,13.037977164747383,10.181949571025998,7.86202572475052,0.0
